source_id,source_type,video_id,parent_id,is_reply,author,text,like_count,public
UgyIlP5mYVK7jhhyj9F4AaABAg,comment,gzHLv6rLSpQ,,False,@michaelyip5632,excellent car👍,1,True
UgwovxbnvsmplSgF2RN4AaABAg,comment,gzHLv6rLSpQ,,False,@getreal7217,"Tesla sold more pure EVs than BYD in 2022 and you know this is the case.  So you lose all credibility trying to be cute with wording to mislead people for clicks.  Plug in hybrids and gas cars  are both ultimately CE cars so THESE DON'T COUNT when comparing apples to apples with a pure EV company like Tesla, Rivian, Lucid, etc!  So NO, BYD did not sell 1.9 million EVs if you are honest and exclude gas and plug in hybrids. Why not just say the full truth so your audience understands the full truth?",0,True
Ugx9Ol1zz8ytD60MJmZ4AaABAg,comment,gzHLv6rLSpQ,,False,@фредерикмиз,Brics+🇨🇳🇷🇺Saudi Arabia UAE Plus all members 👍❤,2,True
Ugw265bgUFhi_cUu-HF4AaABAg,comment,gzHLv6rLSpQ,,False,@mikeg02,"Welcome to the big ahh forhead Club. First order of business, nominate you as president.",0,True
UgzMCHcarCfkw-pEv7Z4AaABAg,comment,gzHLv6rLSpQ,,False,@michaelcasino8517,Im a tesla fan and its legit,0,True
UgyIfcgYEGUl7sIAjCN4AaABAg,comment,gzHLv6rLSpQ,,False,@magnusjohansson5383,"BYD  ~800k EVs,  Tesla ~1300k EVs in 2022, the rest is HYBRIDS from BYD",0,True
UgyIfcgYEGUl7sIAjCN4AaABAg.9mA5W11B1Fg9mAHJ3MHTwE,comment,gzHLv6rLSpQ,UgyIfcgYEGUl7sIAjCN4AaABAg,True,@赵羽-m6t,为什么你这么了解 中国人吗,0,True
Ugz8iid3-5ucsX6CiAR4AaABAg,comment,gzHLv6rLSpQ,,False,@cinnamomumcamphora8943,wow..,0,True
UgzMgMwpqJItpFZx_J14AaABAg,comment,gzHLv6rLSpQ,,False,@villagefreemotion,Nice video,0,True
Ugwqat2K3cHDt2H3-N94AaABAg,comment,gzHLv6rLSpQ,,False,@buaya111,"If this car sell in the US, good bye tesla,  lucky for US trade war still going on",0,True
Ugzvqa3mYbkvf3ZhBwR4AaABAg,comment,gzHLv6rLSpQ,,False,@angellestat2730,"5:25  ""we would have copy right strike""
Me:  I do not think so..  XD",0,True
UgxDItT-HJinnp5QKYZ4AaABAg,comment,gzHLv6rLSpQ,,False,@takudzwamashamba7453,"I stay in China, and my friend had this car. I really like it",6,True
Ugwt5KES6a5ur2dsDbh4AaABAg,comment,gzHLv6rLSpQ,,False,@AbdullahMuhammad-rb8bh,car name?,0,True
Ugwt5KES6a5ur2dsDbh4AaABAg.9m5mLsoqeRm9m80y8IEFcB,comment,gzHLv6rLSpQ,Ugwt5KES6a5ur2dsDbh4AaABAg,True,@brushesSolder,BYD Han,0,True
UgyZXIxxWaCIeaaqAGl4AaABAg,comment,gzHLv6rLSpQ,,False,@naumanansar786,Afterall this car is little sister of Lucid Air so this car has everything related to Lucid. But china has the future of the automobiles industry. German's cant beat them know in ev automotive revolution.,0,True
UgwkTyAbrgUN4GJsdvV4AaABAg,comment,gzHLv6rLSpQ,,False,@sibonisso,"Much better than the American electric car brand, I would buy this in heart beat.",0,True
