source_id,source_type,video_id,parent_id,is_reply,author,text,like_count,public
UgyN6SOQAOJW5HUTcY94AaABAg,comment,tezLYZHWkK4,,False,@GOATMENTATOR,I would easily take the real deal not the chinase knockoff,0,True
UgyN6SOQAOJW5HUTcY94AaABAg.9zv2jDWQoAM9zw5EYw4_O7,comment,tezLYZHWkK4,UgyN6SOQAOJW5HUTcY94AaABAg,True,@JonySmith-bb4gx,"Both are Chinese . 😂😂😂

Oops 😂😂😂 

Apply cold water to the burned area",2,True
Ugx5gso7qZU_W6U--gJ4AaABAg,comment,tezLYZHWkK4,,False,@aukstais,"China can try as it wants with its BYD, but there is full internet of their electric cars burning , not even mention the poor quality. Maybe the export models are different, but the mainland China models are really bad.",0,True
UgzvdRskg0d2mjKi4314AaABAg,comment,tezLYZHWkK4,,False,@shivag6392,BYD is stole Tesla technology.,0,True
UgwV2mwzoOiw0ENoagR4AaABAg,comment,tezLYZHWkK4,,False,@thehuguenot5615,China is expert at copying technology and designs.,0,True
UgwV2mwzoOiw0ENoagR4AaABAg.9zuwAhfUANB9zw5IMUDLXk,comment,tezLYZHWkK4,UgwV2mwzoOiw0ENoagR4AaABAg,True,@JonySmith-bb4gx,"So china copied technology that it created ? 😂😂😂😂

Tesla uses byd batteries dummy",3,True
UgzgFa9GqIOTm1xGl0d4AaABAg,comment,tezLYZHWkK4,,False,@thehuguenot5615,The BYD is definitely not a BFD,0,True
UgzgFa9GqIOTm1xGl0d4AaABAg.9zuvoIf7s_Y9zw5LVZU_ww,comment,tezLYZHWkK4,UgzgFa9GqIOTm1xGl0d4AaABAg,True,@JonySmith-bb4gx,Someone doesn't knows that byd batteries are in Tesla as well,2,True
UgzVchLI8WeLbVycG9J4AaABAg,comment,tezLYZHWkK4,,False,@p13-b110tu,Tesla wins hands down on the name and errrr--- nothing else.,0,True
Ugx5zRDsYm9UvTjiQAV4AaABAg,comment,tezLYZHWkK4,,False,@geolykos,"I’d like a comparison between Model 3 and an ICE vehicle that’s about the same price (eg. E class, A6, BMW 520). 

I’d definitely pick the Seal here. Teslas are fast buckets",3,True
UgyUcPGhjv_viEWw7Hd4AaABAg,comment,tezLYZHWkK4,,False,@lumkaze2000,"Unfortunately, Tesla is ran by a dictator who does not understand quality. Or is he purposely ripping off his fanboys?",0,True
UgwggBid0ZJbkGXoeq14AaABAg,comment,tezLYZHWkK4,,False,@vmcauley,Not remotely interested.....         They simply do not make sense for the majority of us.,0,True
UgxFPhZTxOcGVAKteSh4AaABAg,comment,tezLYZHWkK4,,False,@mutopz,"These new Chinese cars are designed by International design teams, same as the Tesla.",6,True
UgyaLy_A9cUQp5_rOrp4AaABAg,comment,tezLYZHWkK4,,False,@established_yesterday,The Tesla is hands down better in most ways. Byd has cheap Chinese software and tech,0,True
UgyaLy_A9cUQp5_rOrp4AaABAg.9zuf0Ac_au_9zupGKf_vN-,comment,tezLYZHWkK4,UgyaLy_A9cUQp5_rOrp4AaABAg,True,@Forest-Handmade,Tesla use byd batteries 😂,3,True
UgyaLy_A9cUQp5_rOrp4AaABAg.9zuf0Ac_au_9zwY7bMKqDq,comment,tezLYZHWkK4,UgyaLy_A9cUQp5_rOrp4AaABAg,True,@azzanz,"Tesla has zero redundancy, hardly call that good tech design. Software can and generally will be improved and pushed out as an update. Not having a HUD, indicator lever, or direction mechanism is poor design, which can't be resolved by pushing an over the air update.....",1,True
Ugw6g_tk60z9z5zyul54AaABAg,comment,tezLYZHWkK4,,False,@dascandy,@9:30 Now think of such a thing driving into a pedestrian. Won't even scratch it! No reason left to dodge cyclists either.,0,True
UgwHEPMCeOMCxRF6ytx4AaABAg,comment,tezLYZHWkK4,,False,@MikeSieko17,"the model 3 is better, obviously, anything else is a paid actor talking",0,True
Ugyx8LgNO7t3XJajytF4AaABAg,comment,tezLYZHWkK4,,False,@Ganjdrew,Which one doesn't just burst into flames! 😂,0,True
Ugyx8LgNO7t3XJajytF4AaABAg.9zuXGQ4MYzb9zuXeNkAGU1,comment,tezLYZHWkK4,Ugyx8LgNO7t3XJajytF4AaABAg,True,@JonySmith-bb4gx,Which 1 does ???,0,True
Ugyx8LgNO7t3XJajytF4AaABAg.9zuXGQ4MYzb9zucpY1TxDj,comment,tezLYZHWkK4,Ugyx8LgNO7t3XJajytF4AaABAg,True,@Ganjdrew,"Tesla, well known for just going up in flames... infact electric vehicles in general but Tesla are more common doing it",0,True
Ugyx8LgNO7t3XJajytF4AaABAg.9zuXGQ4MYzb9zufJfCvcXH,comment,tezLYZHWkK4,Ugyx8LgNO7t3XJajytF4AaABAg,True,@JonySmith-bb4gx,"@Ganjdrew actually almost every car is . 

Even Camry is",1,True
Ugyx8LgNO7t3XJajytF4AaABAg.9zuXGQ4MYzb9zw5PkPocFy,comment,tezLYZHWkK4,Ugyx8LgNO7t3XJajytF4AaABAg,True,@JonySmith-bb4gx,​@Ganjdrewstill waiting for proof,0,True
Ugyx8LgNO7t3XJajytF4AaABAg.9zuXGQ4MYzb9zzhM0rJRsW,comment,tezLYZHWkK4,Ugyx8LgNO7t3XJajytF4AaABAg,True,@Ganjdrew,@JonySmith-bb4gx type it in the search bar,0,True
UgysfH7s_GH5j7KV4rR4AaABAg,comment,tezLYZHWkK4,,False,@hotlemongingerhoney,"In China, BYD Seal price is about 75% from the Tesla model 3.",14,True
Ugx5I2spK6tdHiMpoo54AaABAg,comment,tezLYZHWkK4,,False,@MrScottskiuk,"That car is a Tesla knock-off, like everything else sold by Chinese companies. Intellectual property theft galore",0,True
Ugx5I2spK6tdHiMpoo54AaABAg.9zuUOVC3jyx9zuVzL4c6Nf,comment,tezLYZHWkK4,Ugx5I2spK6tdHiMpoo54AaABAg,True,@JonySmith-bb4gx,"Source ??  Proof ??

Byd was created over 10 years before Tesla .",2,True
UgyVnc25rI9ng5ChtY94AaABAg,comment,tezLYZHWkK4,,False,@jetvdna5449,BYD of course and BYD supply Tesla's batteries 🎉🎉🎉.  The old Tesla batteries still explode 😅,1,True
UgyZsFwUbTquPTIovkl4AaABAg,comment,tezLYZHWkK4,,False,@arjunr3096,i Love ❤ Byd Seal.,0,True
UgzKkTTacQ0pHGKFO294AaABAg,comment,tezLYZHWkK4,,False,@peterhe1685,Air Max 2003 is the true winner under the feet.,0,True
UgyJnH7WaImqlWX18aR4AaABAg,comment,tezLYZHWkK4,,False,@robertlovesgothgirlz,One of the best reviews I've seen on your channel,0,True
Ugy21p-E4kHhcRmHaPZ4AaABAg,comment,tezLYZHWkK4,,False,@daljitmalli9265,Won’t buy any of them . Only German cars for me,0,True
Ugy21p-E4kHhcRmHaPZ4AaABAg.9zuLrXbSKLs9zuW58ZrAUR,comment,tezLYZHWkK4,Ugy21p-E4kHhcRmHaPZ4AaABAg,True,@JonySmith-bb4gx,😂😂😂😂 jealous u are,0,True
Ugzec7-MC16RHR7Wl7p4AaABAg,comment,tezLYZHWkK4,,False,@kalle5548,Hmm yeah... id probably go with the European,0,True
Ugzec7-MC16RHR7Wl7p4AaABAg.9zuLTunvq5W9zuW6UbvHIM,comment,tezLYZHWkK4,Ugzec7-MC16RHR7Wl7p4AaABAg,True,@JonySmith-bb4gx,No thanks . Byd is better,2,True
Ugzec7-MC16RHR7Wl7p4AaABAg.9zuLTunvq5W9zw5SbKtuJ0,comment,tezLYZHWkK4,Ugzec7-MC16RHR7Wl7p4AaABAg,True,@JonySmith-bb4gx,Yeah we saw how European cars are now .😂😂😂,0,True
UgwbFD_zTKfTAixxWMR4AaABAg,comment,tezLYZHWkK4,,False,@Lord_of_ChaoSan,"This is like comparing poo quality. You know, I wonder about the huge lawsuits coming out about how Teslas and other EVs lie about range- when Teslas plot out where you need to stop for a charge, I wonder if they already knew the battery life would be shorter than normal.",0,True
Ugw536-2SPRMpRoMfZt4AaABAg,comment,tezLYZHWkK4,,False,@priyanshudave1219,"WHAT THE HELL , BYD BEING TESLA, AND TESLA LOOKS LIKE CHINESE💀",0,True
UgwSdqGEc9ao_fFbYnF4AaABAg,comment,tezLYZHWkK4,,False,@andriertanto5138,Kenapa bisa mahal banget di Amerika ?,0,True
UgydewhBz_EftiosouB4AaABAg,comment,tezLYZHWkK4,,False,@avengerteam5308,I'll prefer to go with original #Tesla not #copy_cat_byd.,1,True
UgydewhBz_EftiosouB4AaABAg.9zuIUWmMDoj9zuWAlgQStD,comment,tezLYZHWkK4,UgydewhBz_EftiosouB4AaABAg,True,@JonySmith-bb4gx,"Source ? Proof ? 

Byd was created 10 years before Tesla . 

So try again 😂",1,True
UgydewhBz_EftiosouB4AaABAg.9zuIUWmMDoj9zubxDF7aQF,comment,tezLYZHWkK4,UgydewhBz_EftiosouB4AaABAg,True,@avengerteam5308,"@JonySmith-bb4gx 
Don't be offended but truth is truth that whole world knows the reality of chinese companies that they have mastered reverse engineering and made many copies of western cars but they couldn't beat the quality of American  and German brands.",1,True
UgydewhBz_EftiosouB4AaABAg.9zuIUWmMDoj9zw4jY-NWxM,comment,tezLYZHWkK4,UgydewhBz_EftiosouB4AaABAg,True,@JonySmith-bb4gx,"@avengerteam5308 still waiting for proof . 

Waiting",0,True
