source_id,source_type,video_id,parent_id,is_reply,author,text,like_count,public
UgwHae_oUCBC06Avh6x4AaABAg.A-L41OJbfHmA-L6G9NcuTS,comment,iueGI4CzP-0,UgwHae_oUCBC06Avh6x4AaABAg,True,@user-RCST,"I understand this viewpoint, but the batteries will always be improving, so you will always be waiting.",0,True
Ugx5-bCetUElN8Lp09F4AaABAg,comment,iueGI4CzP-0,,False,@martinmcnulty8155,It looks ok but if I was buying a car now I would go with the Fisker Ocean just a lot cooler. Fisker is to Tesla what Apple was to Microsoft.,0,True
Ugz5ThblPjkPegRu53N4AaABAg,comment,iueGI4CzP-0,,False,@XXXGRAPENUTSXXX,Will the coffee still spill out all over the place when I fill up my cup? My model Y creates a real mess..,0,True
Ugwhfn_dLx5Bl5mL5uh4AaABAg,comment,iueGI4CzP-0,,False,@jesussavescars807,Can’t wait to facelift mine because that’s the same exact chassis and for sure will bolt on all the others,0,True
UgxH9NEbUsvbgLVsZlh4AaABAg,comment,iueGI4CzP-0,,False,@fre3radic4l,Who the hell designed that steering wheel and thought it was cool?,0,True
UgyZxcD2xj6enttZaE54AaABAg,comment,iueGI4CzP-0,,False,@spacedmellow5031,Model 3 mk1 walked so model 3 2.0 could run 🚗💨,0,True
UgwLZ4duYJKU2vrmUUZ4AaABAg,comment,iueGI4CzP-0,,False,@dominicbendinelli4805,"Awesome vehicle, makes me wonder if I should trade in my “legacy” 2021 Model 3",0,True
Ugz3qZQpRhMH7R1Uk4t4AaABAg,comment,iueGI4CzP-0,,False,@jimmmyz169,"I look forward to the day I can buy a new Tesla when Musk leaves the company.  Every company has to move on from their original founder and Musk is not who he lead everyone to believe or he's changed entirely.  Spreading hate, conspiracy, and being a genocidal cheerleader is his new charade and the sooner his name goes away from the hard work of the Tesla engineers the better!",1,True
UgwwxvLDK7aX_vRYaLh4AaABAg,comment,iueGI4CzP-0,,False,@EdwardMays-q3c,I’d rather have access to an electric train,0,True
Ugz0zT_8kogJsTjJbf14AaABAg,comment,iueGI4CzP-0,,False,@westerntui,Subaru tail lights,0,True
UgxqwlJHCPiZeAavmU54AaABAg,comment,iueGI4CzP-0,,False,@LDJE_LIVE,Lighting on this camera is not as good as usual imo,0,True
UgyZUfuXJoFUx3IAJwd4AaABAg,comment,iueGI4CzP-0,,False,@mikecounsell,"So quiet inside, it’s nuts",1,True
Ugyq-seAqMpIYGgQ8nF4AaABAg,comment,iueGI4CzP-0,,False,@HVDynamo,I still don't like the lack of stalk for the blinkers.,0,True
Ugw6VyVaPVg3v8cHqx54AaABAg,comment,iueGI4CzP-0,,False,@thepersiful,Can I know why you haven't reviewed the fisker ocean yet?,0,True
